Expected constant (n/10): 11352.3

Rank	Word	Frequency	Rank*Frequency
1006	স্কোয়াশ	16	16096
1007	যোগাযোগে	16	16112
1008	মন্ত্রী	16	16128
1009	রোগের	16	16144
1010	যোগদান	16	16160
1011	সন্তোষজনক	16	16176
1012	অবৈধ	16	16192
1013	নম্বর	16	16208
1014	অবলম্বন	16	16224
1015	সমস্যার	16	16240
1016	উদ্বেগ	16	16256
1017	করিয়াছিলেন	16	16272
1018	গভীর	16	16288
1019	স্বীকার	16	16304
1020	রেল	16	16320
1021	উভয়	16	16336
1022	জীবন	16	16352
1023	দুর্ভাবনা	16	16368
1024	কার্যকলাপ	16	16384
1025	অতঃপর	16	16400
1026	নষ্ট	16	16416
1027	পুরনো	16	16432
1028	পাশ	16	16448
1029	শাঁকালু	15	15435
1030	সম্প্রসারণের	15	15450
1031	বঙ্গ	15	15465
1032	আহ্বান	15	15480
1033	২৩০	15	15495
1034	শিক্ষার	15	15510
1035	সালের	15	15525
1036	সালে	15	15540
1037	সকালে	15	15555
1038	উদ্দেশ্যে	15	15570
1039	রোগে	15	15585
1040	উপরোক্ত	15	15600
1041	লাভের	15	15615
1042	সমস্যা	15	15630
1043	বেল	15	15645
1044	একান্ত	15	15660
1045	আদায়	15	15675
1046	প্রতিনিধি	15	15690
1047	প্রেরণ	15	15705
1048	অবশ্য	15	15720
1049	৩১	15	15735
1050	ব্যানার্জি	15	15750
1051	কেহ	15	15765
1052	উঠিয়াছে	15	15780
1053	ব্যক্তিদের	15	15795
1054	কর্পোরেশন	15	15810
1055	৪৬	15	15825
1056	কারও	15	15840
1057	ঠাকুর	15	15855
1058	গ্যালিফ	15	15870
1059	আত্মীয়ের	15	15885
1060	বিভাগে	15	15900
1061	উত্থাপন	15	15915
1062	নেতা	15	15930
1063	জ্ঞাপন	15	15945
1064	হাতছাড়া	15	15960
1065	লর্ডসের	15	15975
1066	অঙ্কে	15	15990
1067	সরকারকে	15	16005
1068	শাকালু	15	16020
1069	কয়েকজন	15	16035
1070	আতা	15	16050
1071	ইষ্টবেঙ্গল	15	16065
1072	সহ	15	16080
1073	পরিবর্তন	15	16095
1074	সূচনা	15	16110
1075	দুপুর	15	16125
1076	পরামর্শ	15	16140
1077	পরাজয়	15	16155
1078	বিট	15	16170
1079	সদ্ব্যবহার	15	16185
1080	সভার	15	16200
1081	চিকিৎসায়	15	16215
1082	পদস্থ	15	16230
1083	বাজেট	15	16245
1084	রায়ের	15	16260
1085	এখানে	15	16275
1086	বিমান	15	16290
1087	মেদবাহুল্য	15	16305
1088	অপ্রত্যাশিত	14	15232
1089	চলার	14	15246
1090	উদ্বাস্তুদের	14	15260
1091	ঘটনা	14	15274
1092	হজমের	14	15288
1093	বিশিষ্ট	14	15302
1094	উদ্দেশ্য	14	15316
1095	সরকারি	14	15330
1096	বন্দ্যোপাধ্যায়	14	15344
1097	ভাইবোনের	14	15358
1098	উত্থাপিত	14	15372
1099	যথেষ্ট	14	15386
1100	তথ্য	14	15400
1101	দ্রুত	14	15414
1102	লোকের	14	15428
1103	প্রতিষ্ঠানের	14	15442
1104	প্রতিষ্ঠান	14	15456
1105	রিপোর্ট	14	15470
1106	পার	14	15484
1107	কবি	14	15498
1108	বলিতে	14	15512
1109	মেডিক্যাল	14	15526
1110	শ্রীযুত	14	15540
1111	১০টা	14	15554
1112	সার্কুলার	14	15568
1113	রাজা	14	15582
1114	গরম	14	15596
1115	৯৫	14	15610
1116	পার্কে	14	15624
1117	ফাইনাল	14	15638
1118	হইয়াছেন	14	15652
1119	প্রশ্নপত্রে	14	15666
1120	কর্তব্য	14	15680
1121	সেক্রেটারী	14	15694
1122	অধিবেশনে	14	15708
1123	সভাপতির	14	15722
1124	মন্দার	14	15736
1125	দিল্লী	14	15750
1126	সংস্কৃতি	14	15764
1127	দেরি	14	15778
1128	চাকরি	14	15792
1129	মধ্য	14	15806
1130	জর্জ	14	15820
1131	ঔষধ	14	15834
1132	মিনিটের	14	15848
1133	গাড়ী	14	15862
1134	জটিলতা	14	15876
1135	থাকেন	14	15890
1136	হাসপাতাল	14	15904
1137	শহরে	14	15918
1138	উহাতে	14	15932
1139	সম্মান	14	15946
1140	নজর	14	15960
1141	বৈদ্যুতিক	14	15974
1142	আধুনিক	14	15988
1143	অর্থাগম	13	14859
1144	ষ্ট্রিটে	13	14872
1145	সূত্রে	13	14885
1146	রাজনৈতিক	13	14898
1147	স্বজন	13	14911
1148	গৃহ	13	14924
1149	পড়িয়া	13	14937
1150	হইতেই	13	14950
1151	রক্তচাপ	13	14963
1152	তেমন	13	14976
1153	করাই	13	14989
1154	স্থাপন	13	15002
1155	প্রচার	13	15015
1156	পানীয়	13	15028
1157	কিছুটা	13	15041
1158	আরম্ভ	13	15054
1159	কমিশনের	13	15067
1160	কার্যে	13	15080
1161	পরিবার	13	15093
1162	দেশে	13	15106
1163	অবনতি	13	15119
1164	নিমিত্ত	13	15132
1165	প্রয়োজনীয়	13	15145
1166	প্রস্তুত	13	15158
1167	গঠনের	13	15171
1168	বাগবাজার	13	15184
1169	হউক	13	15197
1170	গুরুতর	13	15210
1171	গ্রহণের	13	15223
1172	দান	13	15236
1173	মাধ্যমে	13	15249
1174	নিষেধাজ্ঞা	13	15262
1175	তীব্র	13	15275
1176	হঠকারিতা	13	15288
1177	নগরীর	13	15301
1178	একখানি	13	15314
1179	বিরাট	13	15327
1180	ভিত্তিতে	13	15340
1181	৬৫	13	15353
1182	সমালোচনা	13	15366
1183	১৯০	13	15379
1184	অধিবেশন	13	15392
1185	যাত্রা	13	15405
1186	ভাদ্র	13	15418
1187	সম্পর্কের	13	15431
1188	টেলিগ্রাফ	13	15444
1189	যুক্ত	13	15457
1190	জন্যই	13	15470
1191	অভিমত	13	15483
1192	যাইবে	13	15496
1193	শিক্ষকদের	13	15509
1194	সম্পূর্ণ	13	15522
1195	যাবৎ	13	15535
1196	সন্দেহ	13	15548
1197	রাখুন	13	15561
1198	যানচলাচল	13	15574
1199	পশ্চিমবঙ্গে	13	15587
1200	ফর্ম	13	15600
1201	মৃতদেহ	13	15613
1202	হ্রাস	13	15626
1203	৩২০	13	15639
1204	যাত্রী	13	15652
1205	বিমানখানি	13	15665
1206	ক্যালকাটা	13	15678
1207	সরবরাহ	13	15691
1208	হতাশা	12	14496
1209	বিদ্যালয়ের	12	14508
1210	প্রবর্তনের	12	14520
1211	হাতে	12	14532
1212	বুদ্ধি	12	14544
1213	টাকার	12	14556
1214	সুতরাং	12	14568
1215	একমাত্র	12	14580
1216	মিত্র	12	14592
1217	শারীরিক	12	14604
1218	সমাগম	12	14616
1219	সমগ্র	12	14628
1220	জিনিস	12	14640
1221	রক্ত	12	14652
1222	প্রবাল	12	14664
1223	গবর্ণমেণ্ট	12	14676
1224	ব্যাপক	12	14688
1225	অর্থনৈতিক	12	14700
1226	অনুসন্ধান	12	14712
1227	স্থির	12	14724
1228	পরিমাণ	12	14736
1229	দুর্ঘটনা	12	14748
1230	জটিলতার	12	14760
1231	স্বনিযুক্ত	12	14772
1232	জরুরি	12	14784
1233	দিয়াছেন	12	14796
1234	কেবল	12	14808
1235	গতি	12	14820
1236	শুরু	12	14832
1237	ভাঙ্গিয়া	12	14844
1238	গণ্ডগোল	12	14856
1239	উচ্চাশা	12	14868
1240	৮টা	12	14880
1241	ষ্ট্র্যাণ্ড	12	14892
1242	বেলগাছিয়া	12	14904
1243	খবর	12	14916
1244	বেশি	12	14928
1245	ইংরাজী	12	14940
1246	সুপারিশ	12	14952
1247	কার্যনির্বাহক	12	14964
1248	চাকরিতে	12	14976
1249	কলকাতার	12	14988
1250	জনতা	12	15000
1251	আঘাত	12	15012
1252	পেশ	12	15024
1253	অগ্রসর	12	15036
1254	বেশ	12	15048
1255	আসন	12	15060
1256	৪২৫	12	15072
1257	সুইমিং	12	15084
1258	ব্যবস্থার	12	15096
1259	নিষ্পত্তি	12	15108
1260	কম	12	15120
1261	তাহাদিগকে	12	15132
1262	সম্মুখীন	12	15144
1263	অনুষ্ঠানের	12	15156
1264	প্রদর্শনী	12	15168
1265	থাকবেন	12	15180
1266	হওয়া	12	15192
1267	অভিযান	12	15204
1268	মন্দা	12	15216
1269	জনকে	12	15228
1270	সন্তোষ	12	15240
1271	পান	12	15252
1272	সাবধান	12	15264
1273	মারা	12	15276
1274	অপ্রিয়	12	15288
1275	মিটিয়ে	12	15300
1276	গুণ্ডামি	12	15312
1277	উপযুক্ত	12	15324
1278	দৃষ্টি	12	15336
1279	দেহ	12	15348
1280	মিনিট	12	15360
1281	ঘন	12	15372
1282	দেশ	12	15384
1283	আফগান	12	15396
1284	খেলার	12	15408
1285	অবিলম্বে	12	15420
1286	খাদি	12	15432
1287	এরিয়ান	12	15444
1288	বন্ধুর	11	14168
1289	কাছ	11	14179
1290	বিগত	11	14190
1291	আবার	11	14201
1292	বসাতে	11	14212
1293	অকস্মাৎ	11	14223
1294	হইল	11	14234
1295	ক্রয়ের	11	14245
1296	যাওয়ায়	11	14256
1297	বরাহনগরে	11	14267
1298	ফলাফল	11	14278
1299	সহরের	11	14289
1300	ছোট	11	14300
1301	রেড	11	14311
1302	কবিতা	11	14322
1303	এতৎসম্পর্কে	11	14333
1304	লিখিত	11	14344
1305	প্রকার	11	14355
1306	ঠিক	11	14366
1307	মৃত্যু	11	14377
1308	পদোন্নতি	11	14388
1309	আসা	11	14399
1310	বাইপাসে	11	14410
1311	ব্যাপার	11	14421
1312	নির্বাচনে	11	14432
1313	ক্ষমতা	11	14443
1314	বাত	11	14454
1315	ব্রিজের	11	14465
1316	টালিগঞ্জ	11	14476
1317	দীনেন্দ্র	11	14487
1318	অরবিন্দ	11	14498
1319	বেলেঘাটা	11	14509
1320	তুলিয়া	11	14520
1321	চলাফেরায়	11	14531
1322	উপরওয়ালার	11	14542
1323	পা	11	14553
1324	নাকি	11	14564
1325	পরিশ্রমে	11	14575
1326	মন্দির	11	14586
1327	সদস্যগণ	11	14597
1328	জনসভায়	11	14608
1329	ভাষণ	11	14619
1330	সায়াহ্নে	11	14630
1331	শ্রদ্ধা	11	14641
1332	সময়ের	11	14652
1333	মধ্যেই	11	14663
1334	দক্ষতার	11	14674
1335	প্রেম	11	14685
1336	থাকাই	11	14696
1337	বাছাই	11	14707
1338	বোর্ডের	11	14718
1339	বাধ্য	11	14729
1340	কঠিন	11	14740
1341	প্রতিযোগিতার	11	14751
1342	পৌষ	11	14762
1343	হাজরা	11	14773
1344	মাসের	11	14784
1345	ক্রমশ	11	14795
1346	প্রতিপত্তি	11	14806
1347	শোচনীয়	11	14817
1348	ভবানীপুর	11	14828
1349	আইনের	11	14839
1350	সঙ্ঘের	11	14850
1351	কলেজের	11	14861
1352	নিশ্চয়ই	11	14872
1353	যিনি	11	14883
1354	ষ্ট্রীট	11	14894
1355	কলকাতায়	11	14905
1356	বিবেকানন্দের	11	14916
1357	ঋণ	11	14927
1358	পূর্বেই	11	14938
1359	সংযম	11	14949
1360	বিমানে	11	14960
1361	রহিয়াছে	11	14971
1362	করমচা	11	14982
1363	কষ্ট	11	14993
1364	সম্বর্ধনা	11	15004
1365	ব্যয়বাহুল্যে	11	15015
1366	সচেষ্ট	11	15026
1367	ফরোয়ার্ড	11	15037
1368	এনফোর্সমেণ্ট	11	15048
1369	১১টা	11	15059
1370	পরিষদ	11	15070
1371	বিব্রত	11	15081
1372	হিন্দী	11	15092
1373	উত্তীর্ণ	11	15103
1374	সংস্থা	10	13740
1375	সাধারণের	10	13750
1376	বিপুল	10	13760
1377	সাত	10	13770
1378	চট্টোপাধ্যায়	10	13780
1379	দুর্বলতা	10	13790
1380	সুযোগসন্ধানী	10	13800
1381	পরিকল্পনায়	10	13810
1382	অর্জন	10	13820
1383	আদর্শ	10	13830
1384	ভারপ্রাপ্ত	10	13840
1385	নীচে	10	13850
1386	শেষের	10	13860
1387	সংগ্রহের	10	13870
1388	সহযোগিতা	10	13880
1389	অত্যন্ত	10	13890
1390	দরকার	10	13900
1391	হোটেলে	10	13910
1392	প্রদর্শন	10	13920
1393	সাবধানতা	10	13930
1394	চিংড়িহাটায়	10	13940
1395	মাঝেমধ্যেই	10	13950
1396	পূর্ববঙ্গ	10	13960
1397	আয়ের	10	13970
1398	উচ্চমাধ্যমিক	10	13980
1399	পণ্যবাহী	10	13990
1400	ব্রেস	10	14000
1401	সাহাপুর	10	14010
1402	ক্যানাল	10	14020
1403	ওয়েস্ট	10	14030
1404	কাশীপুর	10	14040
1405	খগেন	10	14050
1406	কাশীনাথ	10	14060
1407	যদুলাল	10	14070
1408	মহর্ষি	10	14080
1409	দেবেন্দ্র	10	14090
1410	তারাচাঁদ	10	14100
1411	জ্যাকারিয়া	10	14110
1412	নারকেলডাঙা	10	14120
1413	গাঙ্গুলি	10	14130
1414	একবার	10	14140
1415	পাইয়া	10	14150
1416	জানায়	10	14160
1417	পরিচালন	10	14170
1418	দুইজন	10	14180
1419	জায়গা	10	14190
1420	গৃহের	10	14200
1421	বিভাগীয়	10	14210
1422	দমন	10	14220
1423	প্রকোপ	10	14230
1424	ভবনে	10	14240
1425	শিল্প	10	14250
1426	প্রতিষ্ঠা	10	14260
1427	এখনও	10	14270
1428	ঘণ্টা	10	14280
1429	অধিকার	10	14290
1430	করায়	10	14300
1431	মোবাইল	10	14310
1432	আশ্বাস	10	14320
1433	চাহেন	10	14330
1434	রাজ্যপাল	10	14340
1435	বার	10	14350
1436	ই	10	14360
1437	বকেয়া	10	14370
1438	আদায়ে	10	14380
1439	দীর্ঘ	10	14390
1440	ঐদিন	10	14400
1441	নিযুক্ত	10	14410
1442	ঘটনাস্থলে	10	14420
1443	দানের	10	14430
1444	টোপাকুল	10	14440
1445	ত্যাগ	10	14450
1446	আন্দোলন	10	14460
1447	ফেলুন	10	14470
1448	অপরাধ	10	14480
1449	দমনের	10	14490
1450	কর্মী	10	14500
